MsgID.LOCAL_VELOCITY,1517588252.8641322,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,1517588252.9173441,4.9483380,0.0201837,-3.0080729
MsgID.LOCAL_VELOCITY,1517588252.9173441,0.0055254,-0.0033267,-0.0206519
MsgID.STATE,1517588253.0741661,True,True
MsgID.GLOBAL_HOME,1517588253.0783420,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588253.1135612,-121.9939344,37.4137874,3.0020000
MsgID.LOCAL_VELOCITY,1517588253.1135612,0.0000000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,1517588253.1674061,5.0370336,0.0164481,-2.9992037
MsgID.LOCAL_VELOCITY,1517588253.1674061,0.0006913,0.0007677,0.0629154
MsgID.GLOBAL_POSITION,1517588253.3639638,-121.9939350,37.4137871,2.9880000
MsgID.LOCAL_VELOCITY,1517588253.3639638,0.0000000,0.0000000,-0.0300000
MsgID.LOCAL_POSITION,1517588253.4158452,5.0014362,-0.0625590,-2.9887092
MsgID.LOCAL_VELOCITY,1517588253.4158452,-0.0050011,-0.0042321,-0.0391334
MsgID.GLOBAL_POSITION,1517588253.6135890,-121.9939348,37.4137870,2.9840000
MsgID.LOCAL_VELOCITY,1517588253.6135890,0.0000000,0.0000000,-0.0500000
MsgID.LOCAL_POSITION,1517588253.6675551,5.0012550,0.0155685,-2.9863381
MsgID.LOCAL_VELOCITY,1517588253.6675551,-0.0045060,0.0027040,-0.0967481
MsgID.GLOBAL_POSITION,1517588253.8639469,-121.9939327,37.4137870,3.0030000
MsgID.LOCAL_VELOCITY,1517588253.8639469,0.0000000,0.0100000,-0.1100000
MsgID.LOCAL_POSITION,1517588253.9172590,5.0009899,0.1682949,-3.0070863
MsgID.LOCAL_VELOCITY,1517588253.9172590,-0.0039275,0.0141504,-0.0595213
MsgID.STATE,1517588254.0756538,True,True
MsgID.GLOBAL_HOME,1517588254.0776372,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588254.1147671,-121.9939341,37.4137870,3.0100000
MsgID.LOCAL_VELOCITY,1517588254.1147671,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1517588254.1664760,5.0012164,0.0129505,-3.0089538
MsgID.LOCAL_VELOCITY,1517588254.1664760,0.0026068,0.0021088,0.0236131
MsgID.GLOBAL_POSITION,1517588254.3639522,-121.9939347,37.4137869,2.9990000
MsgID.LOCAL_VELOCITY,1517588254.3639522,0.0000000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,1517588254.4175620,4.9680314,0.0053757,-2.9963937
MsgID.LOCAL_VELOCITY,1517588254.4175620,0.0040636,-0.0078418,0.0599911
MsgID.GLOBAL_POSITION,1517588254.6148570,-121.9939344,37.4137866,2.9900000
MsgID.LOCAL_VELOCITY,1517588254.6148570,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1517588254.6664782,4.9632459,0.0201631,-2.9922481
MsgID.LOCAL_VELOCITY,1517588254.6664782,0.0065604,-0.0024140,-0.0284157
MsgID.GLOBAL_POSITION,1517588254.8636250,-121.9939343,37.4137874,2.9920000
MsgID.LOCAL_VELOCITY,1517588254.8636250,0.0000000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,1517588254.9173441,5.0645008,0.0444085,-2.9905725
MsgID.LOCAL_VELOCITY,1517588254.9173441,0.0071951,0.0013947,0.0241858
MsgID.STATE,1517588255.0761480,True,True
MsgID.GLOBAL_HOME,1517588255.0781388,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588255.1152430,-121.9939328,37.4137876,2.9880000
MsgID.LOCAL_VELOCITY,1517588255.1152430,0.0000000,0.0000000,-0.0500000
MsgID.LOCAL_POSITION,1517588255.1670489,5.0452666,0.1705818,-2.9906168
MsgID.LOCAL_VELOCITY,1517588255.1670489,0.0029397,-0.0117270,-0.0522527
MsgID.GLOBAL_POSITION,1517588255.3664770,-121.9939337,37.4137860,2.9980000
MsgID.LOCAL_VELOCITY,1517588255.3664770,0.0000000,-0.0200000,-0.0200000
MsgID.LOCAL_POSITION,1517588255.4179819,4.8600240,0.0385515,-3.0017154
MsgID.LOCAL_VELOCITY,1517588255.4179819,-0.0031333,-0.0288360,-0.0731723
MsgID.GLOBAL_POSITION,1517588255.6152918,-121.9939349,37.4137856,3.0180000
MsgID.LOCAL_VELOCITY,1517588255.6152918,0.0000000,-0.0200000,-0.0300000
MsgID.LOCAL_POSITION,1517588255.6669960,4.8442369,-0.0312563,-3.0193191
MsgID.LOCAL_VELOCITY,1517588255.6669960,0.0034597,-0.0221720,-0.0202994
MsgID.GLOBAL_POSITION,1517588255.8661029,-121.9939353,37.4137860,3.0090000
MsgID.LOCAL_VELOCITY,1517588255.8661029,0.0100000,0.0000000,0.0600000
MsgID.LOCAL_POSITION,1517588255.9176450,4.9212976,-0.0840932,-3.0043433
MsgID.LOCAL_VELOCITY,1517588255.9176450,0.0150279,-0.0036068,0.0620386
MsgID.STATE,1517588256.0763340,True,True
MsgID.GLOBAL_HOME,1517588256.0785279,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588256.1156092,-121.9939357,37.4137880,2.9890000
MsgID.LOCAL_VELOCITY,1517588256.1156092,0.0100000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1517588256.1671591,5.1322355,-0.0738280,-2.9870932
MsgID.LOCAL_VELOCITY,1517588256.1671591,0.0179830,0.0130671,-0.0023717
MsgID.GLOBAL_POSITION,1517588256.3665359,-121.9939335,37.4137879,2.9820000
MsgID.LOCAL_VELOCITY,1517588256.3665359,0.0000000,0.0100000,-0.0600000
MsgID.LOCAL_POSITION,1517588256.4180381,5.0615067,0.1325529,-2.9809437
MsgID.LOCAL_VELOCITY,1517588256.4180381,0.0023453,0.0145731,-0.0382084
MsgID.GLOBAL_POSITION,1517588256.6152289,-121.9939331,37.4137871,2.9810000
MsgID.LOCAL_VELOCITY,1517588256.6152289,-0.0100000,0.0100000,-0.1300000
MsgID.LOCAL_POSITION,1517588256.6669819,5.0105166,0.0992840,-2.9827521
MsgID.LOCAL_VELOCITY,1517588256.6669819,-0.0186474,0.0083078,-0.1234934
MsgID.GLOBAL_POSITION,1517588256.8665149,-121.9939345,37.4137873,2.9820000
MsgID.LOCAL_VELOCITY,1517588256.8665149,-0.0100000,0.0000000,-0.1200000
MsgID.LOCAL_POSITION,1517588256.9179609,5.0471101,0.0077247,-2.9826303
MsgID.LOCAL_VELOCITY,1517588256.9179609,-0.0143573,-0.0096769,-0.1226140
MsgID.STATE,1517588257.0743401,True,True
MsgID.GLOBAL_HOME,1517588257.0785768,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588257.1157901,-121.9939345,37.4137876,2.9770000
MsgID.LOCAL_VELOCITY,1517588257.1157901,0.0000000,-0.0100000,-0.1100000
MsgID.LOCAL_POSITION,1517588257.1673460,5.0704899,0.0088527,-2.9779427
MsgID.LOCAL_VELOCITY,1517588257.1673460,-0.0053374,-0.0087220,-0.1258084
MsgID.GLOBAL_POSITION,1517588257.3665140,-121.9939336,37.4137876,2.9860000
MsgID.LOCAL_VELOCITY,1517588257.3665140,0.0000000,0.0000000,-0.1500000
MsgID.LOCAL_POSITION,1517588257.4180720,5.0676637,0.1226602,-2.9906273
MsgID.LOCAL_VELOCITY,1517588257.4180720,-0.0043502,0.0005752,-0.1383616
MsgID.GLOBAL_POSITION,1517588257.6157749,-121.9939330,37.4137883,2.9990000
MsgID.LOCAL_VELOCITY,1517588257.6157749,0.0000000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,1517588257.6673632,5.1597095,0.1066000,-3.0012980
MsgID.LOCAL_VELOCITY,1517588257.6673632,-0.0098828,-0.0066025,-0.0811685
MsgID.GLOBAL_POSITION,1517588257.8665931,-121.9939347,37.4137886,3.0130000
MsgID.LOCAL_VELOCITY,1517588257.8665931,-0.0100000,-0.0100000,-0.0200000
MsgID.LOCAL_POSITION,1517588257.9168870,5.1504478,-0.0167483,-3.0141950
MsgID.LOCAL_VELOCITY,1517588257.9168870,-0.0174761,-0.0150873,0.0350544
MsgID.STATE,1517588258.0749300,True,True
MsgID.GLOBAL_HOME,1517588258.0790479,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588258.1162181,-121.9939341,37.4137866,3.0150000
MsgID.LOCAL_VELOCITY,1517588258.1162181,-0.0200000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,1517588258.1676979,4.9064546,0.0492617,-3.0175388
MsgID.LOCAL_VELOCITY,1517588258.1676979,-0.0269607,-0.0150591,0.0409767
MsgID.GLOBAL_POSITION,1517588258.3673019,-121.9939338,37.4137860,3.0230000
MsgID.LOCAL_VELOCITY,1517588258.3673019,-0.0100000,-0.0100000,0.0700000
MsgID.LOCAL_POSITION,1517588258.4187081,4.9321694,0.0927441,-3.0238543
MsgID.LOCAL_VELOCITY,1517588258.4187081,-0.0107470,-0.0099338,0.1299696
MsgID.GLOBAL_POSITION,1517588258.6160650,-121.9939329,37.4137879,3.0180000
MsgID.LOCAL_VELOCITY,1517588258.6160650,0.0000000,0.0000000,0.1900000
MsgID.LOCAL_POSITION,1517588258.6676290,5.1151156,0.1264786,-3.0145869
MsgID.LOCAL_VELOCITY,1517588258.6676290,0.0083218,-0.0099967,0.2107561
MsgID.GLOBAL_POSITION,1517588258.8673630,-121.9939347,37.4137869,3.0000000
MsgID.LOCAL_VELOCITY,1517588258.8673630,0.0000000,-0.0100000,0.1600000
MsgID.LOCAL_POSITION,1517588258.9189179,4.9218211,-0.0481753,-2.9982128
MsgID.LOCAL_VELOCITY,1517588258.9189179,0.0000798,-0.0103891,0.1774904
MsgID.STATE,1517588259.0756109,True,True
MsgID.GLOBAL_HOME,1517588259.0781341,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588259.1169541,-121.9939361,37.4137852,2.9950000
MsgID.LOCAL_VELOCITY,1517588259.1169541,0.0000000,0.0000000,0.1400000
MsgID.LOCAL_POSITION,1517588259.1683662,4.7995334,-0.1386273,-2.9944041
MsgID.LOCAL_VELOCITY,1517588259.1683662,-0.0013608,-0.0083308,0.1274485
MsgID.GLOBAL_POSITION,1517588259.3679681,-121.9939347,37.4137859,2.9960000
MsgID.LOCAL_VELOCITY,1517588259.3679681,0.0100000,0.0000000,0.0600000
MsgID.LOCAL_POSITION,1517588259.4171920,4.9055233,0.0490030,-2.9983974
MsgID.LOCAL_VELOCITY,1517588259.4171920,0.0164710,0.0036441,0.0559989
MsgID.GLOBAL_POSITION,1517588259.6168959,-121.9939334,37.4137866,3.0060000
MsgID.LOCAL_VELOCITY,1517588259.6168959,0.0100000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1517588259.6685669,4.9384623,0.0570744,-3.0101061
MsgID.LOCAL_VELOCITY,1517588259.6685669,0.0173636,0.0066528,-0.0082065
MsgID.GLOBAL_POSITION,1517588259.8665590,-121.9939362,37.4137858,3.0130000
MsgID.LOCAL_VELOCITY,1517588259.8665590,0.0100000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,1517588259.9180281,4.8408480,-0.1468126,-3.0123832
MsgID.LOCAL_VELOCITY,1517588259.9180281,0.0089014,-0.0000474,0.0372619
MsgID.STATE,1517588260.0764108,True,True
MsgID.GLOBAL_HOME,1517588260.0784640,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588260.1179190,-121.9939350,37.4137855,3.0010000
MsgID.LOCAL_VELOCITY,1517588260.1179190,0.0100000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,1517588260.1677101,4.8515196,-0.0170381,-2.9973781
MsgID.LOCAL_VELOCITY,1517588260.1677101,0.0145806,0.0116921,0.0745643
MsgID.GLOBAL_POSITION,1517588260.3678110,-121.9939351,37.4137869,2.9820000
MsgID.LOCAL_VELOCITY,1517588260.3678110,0.0200000,0.0200000,0.0200000
MsgID.LOCAL_POSITION,1517588260.4194100,5.0138602,-0.0652081,-2.9814303
MsgID.LOCAL_VELOCITY,1517588260.4194100,0.0289989,0.0216129,-0.0364417
MsgID.GLOBAL_POSITION,1517588260.6170628,-121.9939350,37.4137864,2.9920000
MsgID.LOCAL_VELOCITY,1517588260.6170628,0.0100000,0.0100000,-0.1000000
MsgID.LOCAL_POSITION,1517588260.6679070,4.9023151,-0.0272516,-2.9942863
MsgID.LOCAL_VELOCITY,1517588260.6679070,0.0093320,0.0105874,-0.0672634
MsgID.GLOBAL_POSITION,1517588260.8675148,-121.9939357,37.4137865,3.0020000
MsgID.LOCAL_VELOCITY,1517588260.8675148,0.0000000,0.0000000,-0.0800000
MsgID.LOCAL_POSITION,1517588260.9187930,4.9940505,-0.1316320,-3.0049951
MsgID.LOCAL_VELOCITY,1517588260.9187930,0.0018900,0.0095733,-0.0983454
MsgID.STATE,1517588261.0750809,True,True
MsgID.GLOBAL_HOME,1517588261.0792341,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588261.1185760,-121.9939365,37.4137883,3.0020000
MsgID.LOCAL_VELOCITY,1517588261.1185760,0.0000000,0.0100000,0.0300000
MsgID.LOCAL_POSITION,1517588261.1680820,5.1271520,-0.1540355,-2.9998696
MsgID.LOCAL_VELOCITY,1517588261.1680820,0.0021326,0.0139702,0.0327572
MsgID.GLOBAL_POSITION,1517588261.3678191,-121.9939351,37.4137863,2.9900000
MsgID.LOCAL_VELOCITY,1517588261.3678191,-0.0100000,0.0100000,0.0200000
MsgID.LOCAL_POSITION,1517588261.4194250,4.8808756,-0.0194699,-2.9887567
MsgID.LOCAL_VELOCITY,1517588261.4194250,-0.0159946,0.0145726,0.0223702
MsgID.GLOBAL_POSITION,1517588261.6171060,-121.9939344,37.4137862,2.9880000
MsgID.LOCAL_VELOCITY,1517588261.6171060,-0.0100000,0.0100000,0.0000000
MsgID.LOCAL_POSITION,1517588261.6687510,4.9499483,0.0159825,-2.9904935
MsgID.LOCAL_VELOCITY,1517588261.6687510,-0.0056612,0.0160249,-0.0511351
MsgID.GLOBAL_POSITION,1517588261.8687510,-121.9939344,37.4137873,3.0020000
MsgID.LOCAL_VELOCITY,1517588261.8687510,0.0000000,0.0100000,-0.0400000
MsgID.LOCAL_POSITION,1517588261.9180391,5.0227275,0.0158272,-3.0063729
MsgID.LOCAL_VELOCITY,1517588261.9180391,0.0083333,0.0118884,-0.0499065
MsgID.STATE,1517588262.0765200,True,True
MsgID.GLOBAL_HOME,1517588262.0785620,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588262.1178770,-121.9939348,37.4137867,3.0130000
MsgID.LOCAL_VELOCITY,1517588262.1178770,0.0100000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,1517588262.1694810,4.9635949,-0.0096806,-3.0128312
MsgID.LOCAL_VELOCITY,1517588262.1694810,0.0117704,0.0009960,0.0614407
MsgID.GLOBAL_POSITION,1517588262.3691258,-121.9939333,37.4137865,3.0110000
MsgID.LOCAL_VELOCITY,1517588262.3691258,0.0100000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1517588262.4185150,4.9127021,0.1394964,-3.0113404
MsgID.LOCAL_VELOCITY,1517588262.4185150,0.0116880,-0.0026043,0.0505543
MsgID.GLOBAL_POSITION,1517588262.6179211,-121.9939336,37.4137859,3.0100000
MsgID.LOCAL_VELOCITY,1517588262.6179211,0.0100000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,1517588262.6696010,4.8985834,0.0325289,-3.0105534
MsgID.LOCAL_VELOCITY,1517588262.6696010,0.0151589,-0.0064800,0.0460343
MsgID.GLOBAL_POSITION,1517588262.8691058,-121.9939350,37.4137873,3.0110000
MsgID.LOCAL_VELOCITY,1517588262.8691058,0.0100000,0.0000000,0.0300000
MsgID.LOCAL_POSITION,1517588262.9184470,5.0668163,-0.0169863,-3.0088351
MsgID.LOCAL_VELOCITY,1517588262.9184470,0.0097351,-0.0045207,0.0749966
MsgID.STATE,1517588263.0746989,True,True
MsgID.GLOBAL_HOME,1517588263.0788300,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588263.1181281,-121.9939348,37.4137885,2.9920000
MsgID.LOCAL_VELOCITY,1517588263.1181281,0.0000000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1517588263.1698320,5.1651745,-0.0565779,-2.9904709
MsgID.LOCAL_VELOCITY,1517588263.1698320,0.0080908,-0.0017835,-0.0000660
MsgID.GLOBAL_POSITION,1517588263.3687460,-121.9939357,37.4137875,2.9860000
MsgID.LOCAL_VELOCITY,1517588263.3687460,0.0000000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,1517588263.4201238,5.0065780,-0.0699578,-2.9870534
MsgID.LOCAL_VELOCITY,1517588263.4201238,0.0028624,0.0046674,-0.0754585
MsgID.GLOBAL_POSITION,1517588263.6195781,-121.9939342,37.4137860,2.9810000
MsgID.LOCAL_VELOCITY,1517588263.6195781,0.0000000,0.0100000,-0.0500000
MsgID.LOCAL_POSITION,1517588263.6691821,4.8878345,0.0119053,-2.9799459
MsgID.LOCAL_VELOCITY,1517588263.6691821,0.0064631,0.0112481,-0.0949725
MsgID.GLOBAL_POSITION,1517588263.8694458,-121.9939358,37.4137868,2.9830000
MsgID.LOCAL_VELOCITY,1517588263.8694458,0.0100000,0.0000000,-0.1600000
MsgID.LOCAL_POSITION,1517588263.9189949,5.0080333,-0.1016952,-2.9845562
MsgID.LOCAL_VELOCITY,1517588263.9189949,0.0126822,0.0003462,-0.1332276
MsgID.STATE,1517588264.0755730,True,True
MsgID.GLOBAL_HOME,1517588264.0800109,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588264.1192892,-121.9939338,37.4137884,2.9820000
MsgID.LOCAL_VELOCITY,1517588264.1192892,0.0000000,0.0000000,-0.1400000
MsgID.LOCAL_POSITION,1517588264.1689112,5.1851006,0.1186348,-2.9840012
MsgID.LOCAL_VELOCITY,1517588264.1689112,0.0061578,0.0049014,-0.1740555
MsgID.GLOBAL_POSITION,1517588264.3691361,-121.9939329,37.4137889,2.9940000
MsgID.LOCAL_VELOCITY,1517588264.3691361,0.0000000,0.0000000,-0.1700000
MsgID.LOCAL_POSITION,1517588264.4186840,5.1864266,0.1460363,-2.9965796
MsgID.LOCAL_VELOCITY,1517588264.4186840,-0.0106463,-0.0006713,-0.1792170
MsgID.GLOBAL_POSITION,1517588264.6182401,-121.9939325,37.4137879,3.0110000
MsgID.LOCAL_VELOCITY,1517588264.6182401,-0.0200000,-0.0100000,-0.1800000
MsgID.LOCAL_POSITION,1517588264.6698880,5.0782251,0.2029401,-3.0137625
MsgID.LOCAL_VELOCITY,1517588264.6698880,-0.0312436,-0.0167336,-0.1091527
MsgID.GLOBAL_POSITION,1517588264.8691509,-121.9939325,37.4137875,3.0190000
MsgID.LOCAL_VELOCITY,1517588264.8691509,-0.0200000,-0.0200000,-0.0900000
MsgID.LOCAL_POSITION,1517588264.9207449,5.0565395,0.1694125,-3.0211704
MsgID.LOCAL_VELOCITY,1517588264.9207449,-0.0270356,-0.0313875,-0.0812568
MsgID.STATE,1517588265.0750358,True,True
MsgID.GLOBAL_HOME,1517588265.0791581,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588265.1184809,-121.9939336,37.4137867,3.0210000
MsgID.LOCAL_VELOCITY,1517588265.1184809,-0.0100000,-0.0300000,0.0100000
MsgID.LOCAL_POSITION,1517588265.1701171,4.9213748,0.0535561,-3.0215609
MsgID.LOCAL_VELOCITY,1517588265.1701171,-0.0173515,-0.0378992,0.0173246
MsgID.GLOBAL_POSITION,1517588265.3682308,-121.9939350,37.4137859,3.0280000
MsgID.LOCAL_VELOCITY,1517588265.3682308,0.0000000,-0.0200000,0.0400000
MsgID.LOCAL_POSITION,1517588265.4195781,4.9114861,-0.0581611,-3.0313206
MsgID.LOCAL_VELOCITY,1517588265.4195781,-0.0001446,-0.0225759,0.0720220
MsgID.GLOBAL_POSITION,1517588265.6200581,-121.9939363,37.4137881,3.0340000
MsgID.LOCAL_VELOCITY,1517588265.6200581,0.0100000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,1517588265.6697118,5.1397052,-0.1736760,-3.0354683
MsgID.LOCAL_VELOCITY,1517588265.6697118,0.0164453,0.0042412,0.1823078
MsgID.GLOBAL_POSITION,1517588265.8700280,-121.9939365,37.4137871,3.0340000
MsgID.LOCAL_VELOCITY,1517588265.8700280,0.0000000,0.0200000,0.2200000
MsgID.LOCAL_POSITION,1517588265.9199219,4.9614801,-0.1408625,-3.0345235
MsgID.LOCAL_VELOCITY,1517588265.9199219,0.0043429,0.0233939,0.2141738
MsgID.STATE,1517588266.0767539,True,True
MsgID.GLOBAL_HOME,1517588266.0788212,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588266.1188481,-121.9939348,37.4137859,3.0320000
MsgID.LOCAL_VELOCITY,1517588266.1188481,0.0000000,0.0200000,0.2600000
MsgID.LOCAL_POSITION,1517588266.1704600,4.8833461,-0.0039892,-3.0301487
MsgID.LOCAL_VELOCITY,1517588266.1704600,-0.0036569,0.0238280,0.2576339
MsgID.GLOBAL_POSITION,1517588266.3702710,-121.9939344,37.4137859,3.0210000
MsgID.LOCAL_VELOCITY,1517588266.3702710,0.0000000,0.0100000,0.2600000
MsgID.LOCAL_POSITION,1517588266.4196510,4.8583102,0.0125366,-3.0183470
MsgID.LOCAL_VELOCITY,1517588266.4196510,0.0040186,0.0138239,0.2829870
MsgID.GLOBAL_POSITION,1517588266.6188002,-121.9939344,37.4137857,3.0030000
MsgID.LOCAL_VELOCITY,1517588266.6188002,0.0100000,0.0000000,0.1700000
MsgID.LOCAL_POSITION,1517588266.6706071,4.8835077,0.0125883,-3.0011430
MsgID.LOCAL_VELOCITY,1517588266.6706071,0.0221817,0.0075694,0.1665667
MsgID.GLOBAL_POSITION,1517588266.8700840,-121.9939344,37.4137875,2.9970000
MsgID.LOCAL_VELOCITY,1517588266.8700840,0.0200000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,1517588266.9196780,5.0826941,0.0127021,-2.9972224
MsgID.LOCAL_VELOCITY,1517588266.9196780,0.0238954,-0.0000984,0.0632691
MsgID.STATE,1517588267.0760379,True,True
MsgID.GLOBAL_HOME,1517588267.0780621,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588267.1193149,-121.9939345,37.4137878,2.9840000
MsgID.LOCAL_VELOCITY,1517588267.1193149,0.0100000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,1517588267.1708679,5.0611897,-0.0039375,-2.9817805
MsgID.LOCAL_VELOCITY,1517588267.1708679,0.0134050,-0.0099382,0.0074234
MsgID.GLOBAL_POSITION,1517588267.3704388,-121.9939350,37.4137870,2.9660000
MsgID.LOCAL_VELOCITY,1517588267.3704388,0.0000000,-0.0100000,-0.0900000
MsgID.LOCAL_POSITION,1517588267.4198411,5.0012550,-0.0250578,-2.9658711
MsgID.LOCAL_VELOCITY,1517588267.4198411,0.0076793,-0.0103120,-0.1348364
MsgID.GLOBAL_POSITION,1517588267.6194141,-121.9939338,37.4137880,2.9720000
MsgID.LOCAL_VELOCITY,1517588267.6194141,0.0000000,0.0000000,-0.1700000
MsgID.LOCAL_POSITION,1517588267.6712101,5.1520581,0.0793123,-2.9733212
MsgID.LOCAL_VELOCITY,1517588267.6712101,0.0038430,-0.0025944,-0.1928874
MsgID.GLOBAL_POSITION,1517588267.8709080,-121.9939352,37.4137886,2.9770000
MsgID.LOCAL_VELOCITY,1517588267.8709080,0.0000000,0.0000000,-0.2200000
MsgID.LOCAL_POSITION,1517588267.9205592,5.1467032,-0.0894846,-2.9790494
MsgID.LOCAL_VELOCITY,1517588267.9205592,-0.0132318,-0.0053808,-0.2279355
MsgID.STATE,1517588268.0751860,True,True
MsgID.GLOBAL_HOME,1517588268.0793369,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588268.1209910,-121.9939354,37.4137874,2.9850000
MsgID.LOCAL_VELOCITY,1517588268.1209910,-0.0100000,0.0000000,-0.2300000
MsgID.LOCAL_POSITION,1517588268.1706200,5.0327392,-0.0334190,-2.9878974
MsgID.LOCAL_VELOCITY,1517588268.1706200,-0.0174611,-0.0029932,-0.2205085
MsgID.GLOBAL_POSITION,1517588268.3700321,-121.9939335,37.4137873,2.9850000
MsgID.LOCAL_VELOCITY,1517588268.3700321,0.0000000,0.0000000,-0.1400000
MsgID.LOCAL_POSITION,1517588268.4216549,5.0285416,0.1218737,-2.9849515
MsgID.LOCAL_VELOCITY,1517588268.4216549,-0.0059002,0.0011937,-0.1219423
MsgID.GLOBAL_POSITION,1517588268.6217520,-121.9939331,37.4137871,2.9840000
MsgID.LOCAL_VELOCITY,1517588268.6217520,0.0000000,0.0000000,-0.1400000
MsgID.LOCAL_POSITION,1517588268.6712041,4.9957838,0.0940479,-2.9861736
MsgID.LOCAL_VELOCITY,1517588268.6712041,0.0042673,-0.0065621,-0.1413826
MsgID.GLOBAL_POSITION,1517588268.8708220,-121.9939356,37.4137873,3.0030000
MsgID.LOCAL_VELOCITY,1517588268.8708220,0.0000000,-0.0100000,-0.1100000
MsgID.LOCAL_POSITION,1517588268.9205079,5.0563130,-0.1126434,-3.0052543
MsgID.LOCAL_VELOCITY,1517588268.9205079,-0.0001469,-0.0116102,-0.0620977
MsgID.STATE,1517588269.0753980,True,True
MsgID.GLOBAL_HOME,1517588269.0794611,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588269.1210291,-121.9939356,37.4137887,3.0070000
MsgID.LOCAL_VELOCITY,1517588269.1210291,0.0000000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,1517588269.1705742,5.2104144,-0.0603963,-3.0076866
MsgID.LOCAL_VELOCITY,1517588269.1705742,-0.0073353,0.0045214,0.0353477
MsgID.GLOBAL_POSITION,1517588269.3702230,-121.9939337,37.4137884,3.0160000
MsgID.LOCAL_VELOCITY,1517588269.3702230,-0.0200000,0.0100000,0.0400000
MsgID.LOCAL_POSITION,1517588269.4218040,5.1240668,0.1078418,-3.0185044
MsgID.LOCAL_VELOCITY,1517588269.4218040,-0.0216771,0.0135240,0.0738437
MsgID.GLOBAL_POSITION,1517588269.6213939,-121.9939324,37.4137868,3.0250000
MsgID.LOCAL_VELOCITY,1517588269.6213939,-0.0200000,0.0000000,0.1600000
MsgID.LOCAL_POSITION,1517588269.6710541,4.9287157,0.1715856,-3.0265949
MsgID.LOCAL_VELOCITY,1517588269.6710541,-0.0251724,0.0031584,0.1547501
MsgID.GLOBAL_POSITION,1517588269.8705752,-121.9939340,37.4137855,3.0280000
MsgID.LOCAL_VELOCITY,1517588269.8705752,-0.0100000,-0.0100000,0.2400000
MsgID.LOCAL_POSITION,1517588269.9222000,4.8280554,0.0336879,-3.0262771
MsgID.LOCAL_VELOCITY,1517588269.9222000,-0.0117130,-0.0165062,0.2620524
MsgID.STATE,1517588270.0764670,True,True
MsgID.GLOBAL_HOME,1517588270.0784791,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1517588270.1218860,-121.9939349,37.4137864,3.0110000
MsgID.LOCAL_VELOCITY,1517588270.1218860,0.0100000,-0.0100000,0.2600000
MsgID.LOCAL_POSITION,1517588270.1712101,4.9748549,-0.0604066,-3.0077775
MsgID.LOCAL_VELOCITY,1517588270.1712101,0.0158402,-0.0143446,0.2601798
MsgID.GLOBAL_POSITION,1517588270.3709319,-121.9939365,37.4137871,3.0060000
MsgID.LOCAL_VELOCITY,1517588270.3709319,0.0200000,0.0000000,0.1800000
